point_name,building,unit,system,variable,source_type,protocol_preferred,address_type,address,data_type,engineering_unit,polling_seconds,writable,active
B_B304_ROOM_WATER_COLD_M3,B,B304,ROOM,WATER_COLD_M3,room,modbus,holding_register,1383,float,m3,30,false,true
B_B304_ROOM_WATER_HOT_M3,B,B304,ROOM,WATER_HOT_M3,room,modbus,holding_register,1385,float,m3,30,false,true
B_B304_ROOM_FC_KWH,B,B304,ROOM,FC_KWH,room,modbus,holding_register,1387,float,kWh,30,false,true
B_B304_ROOM_RETURN_TEMP_C,B,B304,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1389,float,C,30,false,true
B_B304_ROOM_LEAK_ALARM,B,B304,ROOM,LEAK_ALARM,room,bacnet,object_instance,10553,bool,bool,30,false,true
B_B304_ROOM_OCCUPANCY,B,B304,ROOM,OCCUPANCY,room,bacnet,object_instance,10554,bool,bool,30,false,true
B_B304_ROOM_SETPOINT_C,B,B304,ROOM,SETPOINT_C,room,bacnet,object_instance,10555,float,C,30,false,true
B_B304_ROOM_HUMIDITY_RH,B,B304,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10556,float,%,30,false,true
B_B305_ROOM_ELECTRICITY_KWH,B,B305,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1391,float,kWh,30,false,true
B_B305_ROOM_WATER_COLD_M3,B,B305,ROOM,WATER_COLD_M3,room,modbus,holding_register,1393,float,m3,30,false,true
B_B305_ROOM_WATER_HOT_M3,B,B305,ROOM,WATER_HOT_M3,room,modbus,holding_register,1395,float,m3,30,false,true
B_B305_ROOM_FC_KWH,B,B305,ROOM,FC_KWH,room,modbus,holding_register,1397,float,kWh,30,false,true
B_B305_ROOM_RETURN_TEMP_C,B,B305,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1399,float,C,30,false,true
B_B305_ROOM_LEAK_ALARM,B,B305,ROOM,LEAK_ALARM,room,bacnet,object_instance,10557,bool,bool,30,false,true
B_B305_ROOM_OCCUPANCY,B,B305,ROOM,OCCUPANCY,room,bacnet,object_instance,10558,bool,bool,30,false,true
B_B305_ROOM_SETPOINT_C,B,B305,ROOM,SETPOINT_C,room,bacnet,object_instance,10559,float,C,30,false,true
B_B305_ROOM_HUMIDITY_RH,B,B305,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10560,float,%,30,false,true
B_B306_ROOM_ELECTRICITY_KWH,B,B306,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1401,float,kWh,30,false,true
B_B306_ROOM_WATER_COLD_M3,B,B306,ROOM,WATER_COLD_M3,room,modbus,holding_register,1403,float,m3,30,false,true
B_B306_ROOM_WATER_HOT_M3,B,B306,ROOM,WATER_HOT_M3,room,modbus,holding_register,1405,float,m3,30,false,true
B_B306_ROOM_FC_KWH,B,B306,ROOM,FC_KWH,room,modbus,holding_register,1407,float,kWh,30,false,true
B_B306_ROOM_RETURN_TEMP_C,B,B306,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1409,float,C,30,false,true
B_B306_ROOM_LEAK_ALARM,B,B306,ROOM,LEAK_ALARM,room,bacnet,object_instance,10561,bool,bool,30,false,true
B_B306_ROOM_OCCUPANCY,B,B306,ROOM,OCCUPANCY,room,bacnet,object_instance,10562,bool,bool,30,false,true
B_B306_ROOM_SETPOINT_C,B,B306,ROOM,SETPOINT_C,room,bacnet,object_instance,10563,float,C,30,false,true
B_B306_ROOM_HUMIDITY_RH,B,B306,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10564,float,%,30,false,true
B_B307_ROOM_ELECTRICITY_KWH,B,B307,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1411,float,kWh,30,false,true
B_B307_ROOM_WATER_COLD_M3,B,B307,ROOM,WATER_COLD_M3,room,modbus,holding_register,1413,float,m3,30,false,true
B_B307_ROOM_WATER_HOT_M3,B,B307,ROOM,WATER_HOT_M3,room,modbus,holding_register,1415,float,m3,30,false,true
B_B307_ROOM_FC_KWH,B,B307,ROOM,FC_KWH,room,modbus,holding_register,1417,float,kWh,30,false,true
B_B307_ROOM_RETURN_TEMP_C,B,B307,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1419,float,C,30,false,true
B_B307_ROOM_LEAK_ALARM,B,B307,ROOM,LEAK_ALARM,room,bacnet,object_instance,10565,bool,bool,30,false,true
B_B307_ROOM_OCCUPANCY,B,B307,ROOM,OCCUPANCY,room,bacnet,object_instance,10566,bool,bool,30,false,true
B_B307_ROOM_SETPOINT_C,B,B307,ROOM,SETPOINT_C,room,bacnet,object_instance,10567,float,C,30,false,true
B_B307_ROOM_HUMIDITY_RH,B,B307,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10568,float,%,30,false,true
B_B308_ROOM_ELECTRICITY_KWH,B,B308,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1421,float,kWh,30,false,true
B_B308_ROOM_WATER_COLD_M3,B,B308,ROOM,WATER_COLD_M3,room,modbus,holding_register,1423,float,m3,30,false,true
B_B308_ROOM_WATER_HOT_M3,B,B308,ROOM,WATER_HOT_M3,room,modbus,holding_register,1425,float,m3,30,false,true
B_B308_ROOM_FC_KWH,B,B308,ROOM,FC_KWH,room,modbus,holding_register,1427,float,kWh,30,false,true
B_B308_ROOM_RETURN_TEMP_C,B,B308,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1429,float,C,30,false,true
B_B308_ROOM_LEAK_ALARM,B,B308,ROOM,LEAK_ALARM,room,bacnet,object_instance,10569,bool,bool,30,false,true
B_B308_ROOM_OCCUPANCY,B,B308,ROOM,OCCUPANCY,room,bacnet,object_instance,10570,bool,bool,30,false,true
B_B308_ROOM_SETPOINT_C,B,B308,ROOM,SETPOINT_C,room,bacnet,object_instance,10571,float,C,30,false,true
B_B308_ROOM_HUMIDITY_RH,B,B308,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10572,float,%,30,false,true
B_B401_ROOM_ELECTRICITY_KWH,B,B401,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1431,float,kWh,30,false,true
B_B401_ROOM_WATER_COLD_M3,B,B401,ROOM,WATER_COLD_M3,room,modbus,holding_register,1433,float,m3,30,false,true
B_B401_ROOM_WATER_HOT_M3,B,B401,ROOM,WATER_HOT_M3,room,modbus,holding_register,1435,float,m3,30,false,true
B_B401_ROOM_FC_KWH,B,B401,ROOM,FC_KWH,room,modbus,holding_register,1437,float,kWh,30,false,true
B_B401_ROOM_RETURN_TEMP_C,B,B401,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1439,float,C,30,false,true
B_B401_ROOM_LEAK_ALARM,B,B401,ROOM,LEAK_ALARM,room,bacnet,object_instance,10573,bool,bool,30,false,true
B_B401_ROOM_OCCUPANCY,B,B401,ROOM,OCCUPANCY,room,bacnet,object_instance,10574,bool,bool,30,false,true
B_B401_ROOM_SETPOINT_C,B,B401,ROOM,SETPOINT_C,room,bacnet,object_instance,10575,float,C,30,false,true
B_B401_ROOM_HUMIDITY_RH,B,B401,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10576,float,%,30,false,true
B_B402_ROOM_ELECTRICITY_KWH,B,B402,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1441,float,kWh,30,false,true
B_B402_ROOM_WATER_COLD_M3,B,B402,ROOM,WATER_COLD_M3,room,modbus,holding_register,1443,float,m3,30,false,true
B_B402_ROOM_WATER_HOT_M3,B,B402,ROOM,WATER_HOT_M3,room,modbus,holding_register,1445,float,m3,30,false,true
B_B402_ROOM_FC_KWH,B,B402,ROOM,FC_KWH,room,modbus,holding_register,1447,float,kWh,30,false,true
B_B402_ROOM_RETURN_TEMP_C,B,B402,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1449,float,C,30,false,true
B_B402_ROOM_LEAK_ALARM,B,B402,ROOM,LEAK_ALARM,room,bacnet,object_instance,10577,bool,bool,30,false,true
B_B402_ROOM_OCCUPANCY,B,B402,ROOM,OCCUPANCY,room,bacnet,object_instance,10578,bool,bool,30,false,true
B_B402_ROOM_SETPOINT_C,B,B402,ROOM,SETPOINT_C,room,bacnet,object_instance,10579,float,C,30,false,true
B_B402_ROOM_HUMIDITY_RH,B,B402,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10580,float,%,30,false,true
B_B403_ROOM_ELECTRICITY_KWH,B,B403,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1451,float,kWh,30,false,true
B_B403_ROOM_WATER_COLD_M3,B,B403,ROOM,WATER_COLD_M3,room,modbus,holding_register,1453,float,m3,30,false,true
B_B403_ROOM_WATER_HOT_M3,B,B403,ROOM,WATER_HOT_M3,room,modbus,holding_register,1455,float,m3,30,false,true
B_B403_ROOM_FC_KWH,B,B403,ROOM,FC_KWH,room,modbus,holding_register,1457,float,kWh,30,false,true
B_B403_ROOM_RETURN_TEMP_C,B,B403,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1459,float,C,30,false,true
B_B403_ROOM_LEAK_ALARM,B,B403,ROOM,LEAK_ALARM,room,bacnet,object_instance,10581,bool,bool,30,false,true
B_B403_ROOM_OCCUPANCY,B,B403,ROOM,OCCUPANCY,room,bacnet,object_instance,10582,bool,bool,30,false,true
B_B403_ROOM_SETPOINT_C,B,B403,ROOM,SETPOINT_C,room,bacnet,object_instance,10583,float,C,30,false,true
B_B403_ROOM_HUMIDITY_RH,B,B403,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10584,float,%,30,false,true
B_B404_ROOM_ELECTRICITY_KWH,B,B404,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1461,float,kWh,30,false,true
B_B404_ROOM_WATER_COLD_M3,B,B404,ROOM,WATER_COLD_M3,room,modbus,holding_register,1463,float,m3,30,false,true
B_B404_ROOM_WATER_HOT_M3,B,B404,ROOM,WATER_HOT_M3,room,modbus,holding_register,1465,float,m3,30,false,true
B_B404_ROOM_FC_KWH,B,B404,ROOM,FC_KWH,room,modbus,holding_register,1467,float,kWh,30,false,true
B_B404_ROOM_RETURN_TEMP_C,B,B404,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1469,float,C,30,false,true
B_B404_ROOM_LEAK_ALARM,B,B404,ROOM,LEAK_ALARM,room,bacnet,object_instance,10585,bool,bool,30,false,true
B_B404_ROOM_OCCUPANCY,B,B404,ROOM,OCCUPANCY,room,bacnet,object_instance,10586,bool,bool,30,false,true
B_B404_ROOM_SETPOINT_C,B,B404,ROOM,SETPOINT_C,room,bacnet,object_instance,10587,float,C,30,false,true
B_B404_ROOM_HUMIDITY_RH,B,B404,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10588,float,%,30,false,true
B_B405_ROOM_ELECTRICITY_KWH,B,B405,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1471,float,kWh,30,false,true
B_B405_ROOM_WATER_COLD_M3,B,B405,ROOM,WATER_COLD_M3,room,modbus,holding_register,1473,float,m3,30,false,true
B_B405_ROOM_WATER_HOT_M3,B,B405,ROOM,WATER_HOT_M3,room,modbus,holding_register,1475,float,m3,30,false,true
B_B405_ROOM_FC_KWH,B,B405,ROOM,FC_KWH,room,modbus,holding_register,1477,float,kWh,30,false,true
B_B405_ROOM_RETURN_TEMP_C,B,B405,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1479,float,C,30,false,true
B_B405_ROOM_LEAK_ALARM,B,B405,ROOM,LEAK_ALARM,room,bacnet,object_instance,10589,bool,bool,30,false,true
B_B405_ROOM_OCCUPANCY,B,B405,ROOM,OCCUPANCY,room,bacnet,object_instance,10590,bool,bool,30,false,true
B_B405_ROOM_SETPOINT_C,B,B405,ROOM,SETPOINT_C,room,bacnet,object_instance,10591,float,C,30,false,true
B_B405_ROOM_HUMIDITY_RH,B,B405,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10592,float,%,30,false,true
B_B406_ROOM_ELECTRICITY_KWH,B,B406,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1481,float,kWh,30,false,true
B_B406_ROOM_WATER_COLD_M3,B,B406,ROOM,WATER_COLD_M3,room,modbus,holding_register,1483,float,m3,30,false,true
B_B406_ROOM_WATER_HOT_M3,B,B406,ROOM,WATER_HOT_M3,room,modbus,holding_register,1485,float,m3,30,false,true
B_B406_ROOM_FC_KWH,B,B406,ROOM,FC_KWH,room,modbus,holding_register,1487,float,kWh,30,false,true
B_B406_ROOM_RETURN_TEMP_C,B,B406,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1489,float,C,30,false,true
B_B406_ROOM_LEAK_ALARM,B,B406,ROOM,LEAK_ALARM,room,bacnet,object_instance,10593,bool,bool,30,false,true
B_B406_ROOM_OCCUPANCY,B,B406,ROOM,OCCUPANCY,room,bacnet,object_instance,10594,bool,bool,30,false,true
B_B406_ROOM_SETPOINT_C,B,B406,ROOM,SETPOINT_C,room,bacnet,object_instance,10595,float,C,30,false,true
B_B406_ROOM_HUMIDITY_RH,B,B406,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10596,float,%,30,false,true
B_B407_ROOM_ELECTRICITY_KWH,B,B407,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1491,float,kWh,30,false,true
B_B407_ROOM_WATER_COLD_M3,B,B407,ROOM,WATER_COLD_M3,room,modbus,holding_register,1493,float,m3,30,false,true
B_B407_ROOM_WATER_HOT_M3,B,B407,ROOM,WATER_HOT_M3,room,modbus,holding_register,1495,float,m3,30,false,true
B_B407_ROOM_FC_KWH,B,B407,ROOM,FC_KWH,room,modbus,holding_register,1497,float,kWh,30,false,true
B_B407_ROOM_RETURN_TEMP_C,B,B407,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1499,float,C,30,false,true
B_B407_ROOM_LEAK_ALARM,B,B407,ROOM,LEAK_ALARM,room,bacnet,object_instance,10597,bool,bool,30,false,true
B_B407_ROOM_OCCUPANCY,B,B407,ROOM,OCCUPANCY,room,bacnet,object_instance,10598,bool,bool,30,false,true
B_B407_ROOM_SETPOINT_C,B,B407,ROOM,SETPOINT_C,room,bacnet,object_instance,10599,float,C,30,false,true
B_B407_ROOM_HUMIDITY_RH,B,B407,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10600,float,%,30,false,true
B_B501_ROOM_ELECTRICITY_KWH,B,B501,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1501,float,kWh,30,false,true
B_B501_ROOM_WATER_COLD_M3,B,B501,ROOM,WATER_COLD_M3,room,modbus,holding_register,1503,float,m3,30,false,true
B_B501_ROOM_WATER_HOT_M3,B,B501,ROOM,WATER_HOT_M3,room,modbus,holding_register,1505,float,m3,30,false,true
B_B501_ROOM_FC_KWH,B,B501,ROOM,FC_KWH,room,modbus,holding_register,1507,float,kWh,30,false,true
B_B501_ROOM_RETURN_TEMP_C,B,B501,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1509,float,C,30,false,true
B_B501_ROOM_LEAK_ALARM,B,B501,ROOM,LEAK_ALARM,room,bacnet,object_instance,10601,bool,bool,30,false,true
B_B501_ROOM_OCCUPANCY,B,B501,ROOM,OCCUPANCY,room,bacnet,object_instance,10602,bool,bool,30,false,true
B_B501_ROOM_SETPOINT_C,B,B501,ROOM,SETPOINT_C,room,bacnet,object_instance,10603,float,C,30,false,true
B_B501_ROOM_HUMIDITY_RH,B,B501,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10604,float,%,30,false,true
B_B502_ROOM_ELECTRICITY_KWH,B,B502,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1511,float,kWh,30,false,true
B_B502_ROOM_WATER_COLD_M3,B,B502,ROOM,WATER_COLD_M3,room,modbus,holding_register,1513,float,m3,30,false,true
B_B502_ROOM_WATER_HOT_M3,B,B502,ROOM,WATER_HOT_M3,room,modbus,holding_register,1515,float,m3,30,false,true
B_B502_ROOM_FC_KWH,B,B502,ROOM,FC_KWH,room,modbus,holding_register,1517,float,kWh,30,false,true
B_B502_ROOM_RETURN_TEMP_C,B,B502,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1519,float,C,30,false,true
B_B502_ROOM_LEAK_ALARM,B,B502,ROOM,LEAK_ALARM,room,bacnet,object_instance,10605,bool,bool,30,false,true
B_B502_ROOM_OCCUPANCY,B,B502,ROOM,OCCUPANCY,room,bacnet,object_instance,10606,bool,bool,30,false,true
B_B502_ROOM_SETPOINT_C,B,B502,ROOM,SETPOINT_C,room,bacnet,object_instance,10607,float,C,30,false,true
B_B502_ROOM_HUMIDITY_RH,B,B502,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10608,float,%,30,false,true
B_B503_ROOM_ELECTRICITY_KWH,B,B503,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1521,float,kWh,30,false,true
B_B503_ROOM_WATER_COLD_M3,B,B503,ROOM,WATER_COLD_M3,room,modbus,holding_register,1523,float,m3,30,false,true
B_B503_ROOM_WATER_HOT_M3,B,B503,ROOM,WATER_HOT_M3,room,modbus,holding_register,1525,float,m3,30,false,true
B_B503_ROOM_FC_KWH,B,B503,ROOM,FC_KWH,room,modbus,holding_register,1527,float,kWh,30,false,true
B_B503_ROOM_RETURN_TEMP_C,B,B503,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1529,float,C,30,false,true
B_B503_ROOM_LEAK_ALARM,B,B503,ROOM,LEAK_ALARM,room,bacnet,object_instance,10609,bool,bool,30,false,true
B_B503_ROOM_OCCUPANCY,B,B503,ROOM,OCCUPANCY,room,bacnet,object_instance,10610,bool,bool,30,false,true
B_B503_ROOM_SETPOINT_C,B,B503,ROOM,SETPOINT_C,room,bacnet,object_instance,10611,float,C,30,false,true
B_B503_ROOM_HUMIDITY_RH,B,B503,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10612,float,%,30,false,true
B_B504_ROOM_ELECTRICITY_KWH,B,B504,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1531,float,kWh,30,false,true
B_B504_ROOM_WATER_COLD_M3,B,B504,ROOM,WATER_COLD_M3,room,modbus,holding_register,1533,float,m3,30,false,true
B_B504_ROOM_WATER_HOT_M3,B,B504,ROOM,WATER_HOT_M3,room,modbus,holding_register,1535,float,m3,30,false,true
B_B504_ROOM_FC_KWH,B,B504,ROOM,FC_KWH,room,modbus,holding_register,1537,float,kWh,30,false,true
B_B504_ROOM_RETURN_TEMP_C,B,B504,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1539,float,C,30,false,true
B_B504_ROOM_LEAK_ALARM,B,B504,ROOM,LEAK_ALARM,room,bacnet,object_instance,10613,bool,bool,30,false,true
B_B504_ROOM_OCCUPANCY,B,B504,ROOM,OCCUPANCY,room,bacnet,object_instance,10614,bool,bool,30,false,true
B_B504_ROOM_SETPOINT_C,B,B504,ROOM,SETPOINT_C,room,bacnet,object_instance,10615,float,C,30,false,true
B_B504_ROOM_HUMIDITY_RH,B,B504,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10616,float,%,30,false,true
B_B505_ROOM_ELECTRICITY_KWH,B,B505,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1541,float,kWh,30,false,true
B_B505_ROOM_WATER_COLD_M3,B,B505,ROOM,WATER_COLD_M3,room,modbus,holding_register,1543,float,m3,30,false,true
B_B505_ROOM_WATER_HOT_M3,B,B505,ROOM,WATER_HOT_M3,room,modbus,holding_register,1545,float,m3,30,false,true
B_B505_ROOM_FC_KWH,B,B505,ROOM,FC_KWH,room,modbus,holding_register,1547,float,kWh,30,false,true
B_B505_ROOM_RETURN_TEMP_C,B,B505,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1549,float,C,30,false,true
B_B505_ROOM_LEAK_ALARM,B,B505,ROOM,LEAK_ALARM,room,bacnet,object_instance,10617,bool,bool,30,false,true
B_B505_ROOM_OCCUPANCY,B,B505,ROOM,OCCUPANCY,room,bacnet,object_instance,10618,bool,bool,30,false,true
B_B505_ROOM_SETPOINT_C,B,B505,ROOM,SETPOINT_C,room,bacnet,object_instance,10619,float,C,30,false,true
B_B505_ROOM_HUMIDITY_RH,B,B505,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10620,float,%,30,false,true
B_B506_ROOM_ELECTRICITY_KWH,B,B506,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1551,float,kWh,30,false,true
B_B506_ROOM_WATER_COLD_M3,B,B506,ROOM,WATER_COLD_M3,room,modbus,holding_register,1553,float,m3,30,false,true
B_B506_ROOM_WATER_HOT_M3,B,B506,ROOM,WATER_HOT_M3,room,modbus,holding_register,1555,float,m3,30,false,true
B_B506_ROOM_FC_KWH,B,B506,ROOM,FC_KWH,room,modbus,holding_register,1557,float,kWh,30,false,true
B_B506_ROOM_RETURN_TEMP_C,B,B506,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1559,float,C,30,false,true
B_B506_ROOM_LEAK_ALARM,B,B506,ROOM,LEAK_ALARM,room,bacnet,object_instance,10621,bool,bool,30,false,true
B_B506_ROOM_OCCUPANCY,B,B506,ROOM,OCCUPANCY,room,bacnet,object_instance,10622,bool,bool,30,false,true
B_B506_ROOM_SETPOINT_C,B,B506,ROOM,SETPOINT_C,room,bacnet,object_instance,10623,float,C,30,false,true
B_B506_ROOM_HUMIDITY_RH,B,B506,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10624,float,%,30,false,true
B_B601_ROOM_ELECTRICITY_KWH,B,B601,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1561,float,kWh,30,false,true
B_B601_ROOM_WATER_COLD_M3,B,B601,ROOM,WATER_COLD_M3,room,modbus,holding_register,1563,float,m3,30,false,true
B_B601_ROOM_WATER_HOT_M3,B,B601,ROOM,WATER_HOT_M3,room,modbus,holding_register,1565,float,m3,30,false,true
B_B601_ROOM_FC_KWH,B,B601,ROOM,FC_KWH,room,modbus,holding_register,1567,float,kWh,30,false,true
B_B601_ROOM_RETURN_TEMP_C,B,B601,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1569,float,C,30,false,true
B_B601_ROOM_LEAK_ALARM,B,B601,ROOM,LEAK_ALARM,room,bacnet,object_instance,10625,bool,bool,30,false,true
B_B601_ROOM_OCCUPANCY,B,B601,ROOM,OCCUPANCY,room,bacnet,object_instance,10626,bool,bool,30,false,true
B_B601_ROOM_SETPOINT_C,B,B601,ROOM,SETPOINT_C,room,bacnet,object_instance,10627,float,C,30,false,true
B_B601_ROOM_HUMIDITY_RH,B,B601,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10628,float,%,30,false,true
B_B602_ROOM_ELECTRICITY_KWH,B,B602,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1571,float,kWh,30,false,true
B_B602_ROOM_WATER_COLD_M3,B,B602,ROOM,WATER_COLD_M3,room,modbus,holding_register,1573,float,m3,30,false,true
B_B602_ROOM_WATER_HOT_M3,B,B602,ROOM,WATER_HOT_M3,room,modbus,holding_register,1575,float,m3,30,false,true
B_B602_ROOM_FC_KWH,B,B602,ROOM,FC_KWH,room,modbus,holding_register,1577,float,kWh,30,false,true
B_B602_ROOM_RETURN_TEMP_C,B,B602,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1579,float,C,30,false,true
B_B602_ROOM_LEAK_ALARM,B,B602,ROOM,LEAK_ALARM,room,bacnet,object_instance,10629,bool,bool,30,false,true
B_B602_ROOM_OCCUPANCY,B,B602,ROOM,OCCUPANCY,room,bacnet,object_instance,10630,bool,bool,30,false,true
B_B602_ROOM_SETPOINT_C,B,B602,ROOM,SETPOINT_C,room,bacnet,object_instance,10631,float,C,30,false,true
B_B602_ROOM_HUMIDITY_RH,B,B602,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10632,float,%,30,false,true
B_B603_ROOM_ELECTRICITY_KWH,B,B603,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1581,float,kWh,30,false,true
B_B603_ROOM_WATER_COLD_M3,B,B603,ROOM,WATER_COLD_M3,room,modbus,holding_register,1583,float,m3,30,false,true
B_B603_ROOM_WATER_HOT_M3,B,B603,ROOM,WATER_HOT_M3,room,modbus,holding_register,1585,float,m3,30,false,true
B_B603_ROOM_FC_KWH,B,B603,ROOM,FC_KWH,room,modbus,holding_register,1587,float,kWh,30,false,true
B_B603_ROOM_RETURN_TEMP_C,B,B603,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1589,float,C,30,false,true
B_B603_ROOM_LEAK_ALARM,B,B603,ROOM,LEAK_ALARM,room,bacnet,object_instance,10633,bool,bool,30,false,true
B_B603_ROOM_OCCUPANCY,B,B603,ROOM,OCCUPANCY,room,bacnet,object_instance,10634,bool,bool,30,false,true
B_B603_ROOM_SETPOINT_C,B,B603,ROOM,SETPOINT_C,room,bacnet,object_instance,10635,float,C,30,false,true
B_B603_ROOM_HUMIDITY_RH,B,B603,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10636,float,%,30,false,true
B_B604_ROOM_ELECTRICITY_KWH,B,B604,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1591,float,kWh,30,false,true
B_B604_ROOM_WATER_COLD_M3,B,B604,ROOM,WATER_COLD_M3,room,modbus,holding_register,1593,float,m3,30,false,true
B_B604_ROOM_WATER_HOT_M3,B,B604,ROOM,WATER_HOT_M3,room,modbus,holding_register,1595,float,m3,30,false,true
B_B604_ROOM_FC_KWH,B,B604,ROOM,FC_KWH,room,modbus,holding_register,1597,float,kWh,30,false,true
B_B604_ROOM_RETURN_TEMP_C,B,B604,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1599,float,C,30,false,true
B_B604_ROOM_LEAK_ALARM,B,B604,ROOM,LEAK_ALARM,room,bacnet,object_instance,10637,bool,bool,30,false,true
B_B604_ROOM_OCCUPANCY,B,B604,ROOM,OCCUPANCY,room,bacnet,object_instance,10638,bool,bool,30,false,true
B_B604_ROOM_SETPOINT_C,B,B604,ROOM,SETPOINT_C,room,bacnet,object_instance,10639,float,C,30,false,true
B_B604_ROOM_HUMIDITY_RH,B,B604,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10640,float,%,30,false,true
C_C102_ROOM_ELECTRICITY_KWH,C,C102,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1601,float,kWh,30,false,true
C_C102_ROOM_WATER_COLD_M3,C,C102,ROOM,WATER_COLD_M3,room,modbus,holding_register,1603,float,m3,30,false,true
C_C102_ROOM_WATER_HOT_M3,C,C102,ROOM,WATER_HOT_M3,room,modbus,holding_register,1605,float,m3,30,false,true
C_C102_ROOM_FC_KWH,C,C102,ROOM,FC_KWH,room,modbus,holding_register,1607,float,kWh,30,false,true
C_C102_ROOM_RETURN_TEMP_C,C,C102,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1609,float,C,30,false,true
C_C102_ROOM_LEAK_ALARM,C,C102,ROOM,LEAK_ALARM,room,bacnet,object_instance,10641,bool,bool,30,false,true
C_C102_ROOM_OCCUPANCY,C,C102,ROOM,OCCUPANCY,room,bacnet,object_instance,10642,bool,bool,30,false,true
C_C102_ROOM_SETPOINT_C,C,C102,ROOM,SETPOINT_C,room,bacnet,object_instance,10643,float,C,30,false,true
C_C102_ROOM_HUMIDITY_RH,C,C102,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10644,float,%,30,false,true
C_C104_ROOM_ELECTRICITY_KWH,C,C104,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1611,float,kWh,30,false,true
C_C104_ROOM_WATER_COLD_M3,C,C104,ROOM,WATER_COLD_M3,room,modbus,holding_register,1613,float,m3,30,false,true
C_C104_ROOM_WATER_HOT_M3,C,C104,ROOM,WATER_HOT_M3,room,modbus,holding_register,1615,float,m3,30,false,true
C_C104_ROOM_FC_KWH,C,C104,ROOM,FC_KWH,room,modbus,holding_register,1617,float,kWh,30,false,true
